Feature
439,GRCh38_ENSG00000083807
440,GRCh38_ENSG00000136840
441,GRCh38_ENSG00000141013
442,GRCh38_ENSG00000256628
443,GRCh38_ENSG00000115275
444,GRCh38_ENSG00000166323
445,GRCh38_ENSG00000175029
446,GRCh38_ENSG00000172890
447,GRCh38_ENSG00000174950
448,GRCh38_ENSG00000130175
449,GRCh38_ENSG00000204934
450,GRCh38_ENSG00000108551
451,GRCh38_ENSG00000066056
452,GRCh38_ENSG00000205593
453,GRCh38_ENSG00000185962
454,GRCh38_ENSG00000213996
455,GRCh38_ENSG00000271334
456,GRCh38_ENSG00000221869
457,GRCh38_ENSG00000150779
458,GRCh38_ENSG00000155254
459,GRCh38_ENSG00000184162
460,GRCh38_ENSG00000177989
461,GRCh38_ENSG00000186919
462,GRCh38_ENSG00000287222
463,GRCh38_ENSG00000111046
464,GRCh38_ENSG00000030110
465,GRCh38_ENSG00000095906
466,GRCh38_ENSG00000275484
467,GRCh38_ENSG00000227088
468,GRCh38_ENSG00000106100
469,GRCh38_ENSG00000159714
470,GRCh38_ENSG00000102230
471,GRCh38_ENSG00000166165
472,GRCh38_ENSG00000002726
473,GRCh38_ENSG00000272848
474,GRCh38_ENSG00000230023
475,GRCh38_ENSG00000104763
476,GRCh38_ENSG00000037280
477,GRCh38_ENSG00000260115
478,GRCh38_ENSG00000006062
479,GRCh38_ENSG00000131126
480,GRCh38_ENSG00000170260
481,GRCh38_ENSG00000063241
482,GRCh38_ENSG00000162032
483,GRCh38_ENSG00000267348
484,GRCh38_ENSG00000090372
485,GRCh38_ENSG00000154640
486,GRCh38_ENSG00000143184
487,GRCh38_ENSG00000133466
488,GRCh38_ENSG00000275091
489,GRCh38_ENSG00000233517
490,GRCh38_ENSG00000268707
491,GRCh38_ENSG00000267469
492,GRCh38_ENSG00000272758
493,GRCh38_ENSG00000106714
494,GRCh38_ENSG00000237529
495,GRCh38_ENSG00000197620
496,GRCh38_ENSG00000180447
497,GRCh38_ENSG00000184922
498,GRCh38_ENSG00000140995
499,GRCh38_ENSG00000177971
500,GRCh38_ENSG00000061938
501,GRCh38_ENSG00000113763
502,GRCh38_ENSG00000180532
503,GRCh38_ENSG00000227070
504,GRCh38_ENSG00000053372
505,GRCh38_ENSG00000167861
506,GRCh38_ENSG00000272114
507,GRCh38_ENSG00000156411
508,GRCh38_ENSG00000128713
509,GRCh38_ENSG00000277734
510,GRCh38_ENSG00000247982
511,GRCh38_ENSG00000055130
